a,b,op,c,d,real,imaginary
74,39,2,59,5,4171,2671
40,7,2,32,4,1252,384
75,98,2,65,8,4091,6970
7,18,2,48,14,84,962
39,25,2,27,7,878,948
59,46,2,85,46,2899,6624
50,33,2,66,81,627,6228
73,50,2,73,90,829,10220
39,15,2,30,4,1110,606
38,18,2,46,2,1712,904
85,79,2,39,10,2525,3931
65,75,2,99,17,5160,8530
3,3,2,86,54,96,420
96,60,2,36,22,2136,4272
76,54,2,93,90,2208,11862
45,86,2,74,14,2126,6994
82,69,2,96,5,7527,7034
45,59,2,95,29,2564,6910
94,25,2,38,48,2372,5462
88,66,2,46,42,1276,6732
53,69,2,85,10,3815,6395
36,2,2,5,87,6,3142
26,60,2,88,4,2048,5384
58,15,2,54,53,2337,3884
87,76,2,53,39,1647,7421
48,38,2,90,75,1470,7020
74,55,2,61,26,3084,5279
69,72,2,88,77,528,11649
45,10,2,29,15,1155,965
79,51,2,97,62,4501,9845
73,37,2,72,75,2481,8139
98,4,2,22,3,2144,382
66,69,2,51,45,261,6489
61,41,2,70,98,252,8848
82,22,2,52,35,3494,4014
75,30,2,51,87,1215,8055
19,87,2,88,19,19,8017
11,17,2,79,49,36,1882
86,50,2,61,65,1996,8640
78,77,2,74,56,1460,10066
73,15,2,54,25,3567,2635
10,6,2,99,38,762,974
46,70,2,82,48,412,7948
81,62,2,40,43,574,5963
24,60,2,59,9,876,3756
62,91,2,40,23,387,5066
87,63,2,78,18,5652,6480
60,58,2,51,41,682,5418
22,99,2,46,3,715,4620
80,63,2,59,42,2074,7077
67,26,2,84,46,4432,5266
94,9,2,95,84,8174,8751
80,11,2,52,35,3775,3372
67,89,2,82,11,4515,8035
49,9,2,87,26,4029,2057
93,70,2,71,69,1773,11387
55,7,2,48,65,2185,3911
89,86,2,75,31,4009,9209
51,58,2,72,38,1468,6114
64,57,2,98,66,2510,9810
55,72,2,47,34,137,5254
64,26,2,61,78,1876,6578
45,28,2,84,38,2716,4062
56,95,2,85,31,1815,9811
87,15,2,27,34,1839,3363
20,1,2,50,10,990,250
53,8,2,74,17,3786,1493
59,20,2,55,43,2385,3637
54,64,2,50,34,524,5036
46,70,2,64,33,634,5998
90,67,2,69,27,4401,7053
64,11,2,14,51,335,3418
64,54,2,45,33,1098,4542
85,28,2,26,18,1706,2258
46,8,2,42,40,1612,2176
20,9,2,61,16,1076,869
68,29,2,93,4,6208,2969
77,64,2,93,78,2169,11958
87,50,2,83,55,4471,8935
44,56,2,47,31,332,3996
63,15,2,77,30,4401,3045
22,6,2,72,55,1254,1642
35,1,2,15,3,522,120
96,60,2,71,87,1596,12612
63,8,2,88,7,5488,1145
82,13,2,31,62,1736,5487
85,25,2,87,49,6170,6340
95,11,2,91,97,7578,10216
79,33,2,13,22,301,2167
62,14,2,76,24,4376,2552
36,24,2,88,74,1392,4776
74,59,2,78,85,757,10892
91,73,2,89,98,945,15415
29,4,2,84,11,2392,655
63,87,2,67,45,306,8664
83,79,2,77,23,4574,7992
89,49,2,43,32,2259,4955
66,76,2,29,19,470,3458
85,33,2,50,58,2336,6580
54,8,2,58,22,2956,1652
45,17,2,59,48,1839,3163
84,96,2,66,28,2856,8688
67,18,2,42,72,1518,5580
27,83,2,77,25,4,7066
97,8,2,62,82,5358,8450
68,30,2,76,77,2858,7516
98,45,2,46,95,233,11380
10,49,2,78,7,437,3892
50,39,2,96,86,1446,8044
97,8,2,36,56,3044,5720
90,28,2,47,45,2970,5366
23,3,2,80,97,1549,2471
55,95,2,99,12,4305,10065
96,20,2,93,2,8888,2052
91,48,2,85,49,5383,8539
97,93,2,56,27,2921,7827
65,7,2,92,52,5616,4024
97,27,2,94,40,8038,6418
40,56,2,39,24,216,3144
91,89,2,84,11,6665,8477
3,2,2,70,34,142,242
87,73,2,45,53,46,7896
62,96,2,36,20,312,4696
93,15,2,77,81,5946,8688
98,40,2,40,65,1320,7970
75,57,2,99,15,6570,6768
59,8,2,82,71,4270,4845
32,46,2,24,10,308,1424
71,88,2,56,6,3448,5354
85,63,2,29,8,1961,2507
83,72,2,88,90,824,13806
72,97,2,56,7,3353,5936
77,41,2,15,8,827,1231
75,77,2,85,18,4989,7895
92,47,2,88,11,7579,5148
87,15,2,67,48,5109,5181
98,99,2,94,49,4361,14108
85,83,2,83,83,166,13944
37,82,2,31,6,655,2764
46,88,2,79,10,2754,7412
35,64,2,39,7,917,2741
60,8,2,35,95,1340,5980
97,10,2,31,1,2997,407
90,1,2,52,23,4657,2122
10,14,2,59,29,184,1116
60,22,2,15,11,658,990
67,15,2,94,43,5653,4291
65,8,2,14,61,422,4077
90,10,2,96,47,8170,5190
97,23,2,99,83,7694,10328
48,57,2,66,22,1914,4818
40,69,2,63,26,726,5387
84,68,2,86,99,492,14164
58,80,2,85,57,370,10106
77,90,2,34,14,1358,4138
73,15,2,81,32,5433,3551
30,24,2,93,46,1686,3612
25,7,2,83,91,1438,2856
83,86,2,73,4,5715,6610
71,78,2,77,58,943,10124
91,51,2,67,26,4771,5783
94,48,2,57,98,654,11948
81,9,2,99,23,7812,2754
76,18,2,86,4,6464,1852
44,1,2,43,93,1799,4135
93,46,2,99,22,8195,6600
81,37,2,93,67,5054,8868
88,74,2,88,87,1306,14168
96,9,2,37,3,3525,621
94,1,2,39,81,3585,7653
85,50,2,39,2,3215,2120
45,55,2,20,11,295,1595
33,61,2,58,26,328,4396
25,3,2,25,62,439,1625
80,17,2,87,62,5906,6439
53,22,2,24,39,414,2595
48,78,2,90,49,498,9372
98,51,2,24,31,771,4262
70,36,2,83,72,3218,8028
35,3,2,20,27,619,1005
71,2,2,53,60,3643,4366
50,70,2,68,8,2840,5160
45,31,2,70,45,1755,4195
74,17,2,72,17,5039,2482
77,57,2,63,59,1488,8134
73,83,2,51,4,3391,4525
79,71,2,64,12,4204,5492
37,45,2,63,5,2106,3020
33,47,2,64,31,655,4031
25,38,2,91,41,717,4483
22,11,2,24,17,341,638
85,83,2,88,82,674,14274
20,51,2,42,4,636,2222
8,26,2,60,16,64,1688
83,95,2,36,7,2323,4001
57,50,2,79,74,803,8168
52,50,2,42,4,1984,2308
62,64,2,73,19,3310,5850
15,24,2,92,19,924,2493
57,48,2,65,21,2697,4317
69,16,2,60,74,2956,6066
45,44,2,97,20,3485,5168
64,16,2,32,26,1632,2176
57,71,2,71,55,142,8176
79,81,2,78,12,5190,7266
97,92,2,85,21,6313,9857
51,12,2,60,82,2076,4902
59,22,2,38,56,1010,4140
61,23,2,21,25,706,2008
60,30,2,57,75,1170,6210
89,75,2,55,63,170,9732
59,29,2,96,58,3982,6206
87,2,2,65,35,5585,3175
42,48,2,52,30,744,3756
82,11,2,11,63,209,5287
93,81,2,53,11,4038,5316
79,10,2,41,8,3159,1042
89,16,2,80,78,5872,8222
76,31,2,60,37,3413,4672
79,47,2,97,29,6300,6850
43,20,2,74,63,1922,4189
65,20,2,64,12,3920,2060
46,23,2,64,67,1403,4554
59,29,2,33,51,468,3966
25,15,2,12,11,135,455
78,69,2,78,86,150,12090
90,3,2,6,79,303,7128
74,26,2,70,7,4998,2338
92,18,2,86,11,7714,2560
44,9,2,82,44,3212,2674
37,1,2,14,70,448,2604
25,38,2,74,10,1470,3062
52,9,2,84,52,3900,3460
36,57,2,40,22,186,3072
75,18,2,59,98,2661,8412
12,99,2,76,8,120,7620
67,7,2,36,27,2223,2061
45,76,2,65,37,113,6605
57,76,2,76,20,2812,6916
60,13,2,37,87,1089,5701
82,49,2,44,47,1305,6010
98,29,2,67,79,4275,9685
64,6,2,43,58,2404,3970
97,75,2,21,26,87,4097
13,50,2,42,8,146,2204
75,83,2,52,6,3402,4766
76,73,2,47,20,2112,4951
75,75,2,34,8,1950,3150
99,14,2,37,41,3089,4577
70,38,2,57,48,2166,5526
18,62,2,79,11,740,5096
99,75,2,42,27,2133,5823
58,3,2,14,88,548,5146
60,34,2,51,88,68,7014
8,7,2,87,1,689,617
57,61,2,17,9,420,1550
19,25,2,40,3,685,1057
74,84,2,65,3,4558,5682
97,36,2,13,30,181,3378
89,54,2,60,50,2640,7690
70,2,2,90,63,6174,4590
79,16,2,50,61,2974,5619
14,2,2,23,11,300,200
24,2,2,21,70,364,1722
89,6,2,96,8,8496,1288
76,65,2,56,9,3671,4324
58,4,2,36,42,1920,2580
55,31,2,53,82,373,6153
60,4,2,59,60,3300,3836
59,66,2,96,64,1440,10112
91,62,2,10,4,662,984
50,47,2,64,21,2213,4058
56,56,2,83,11,4032,5264
24,26,2,52,47,26,2480
57,8,2,94,40,5038,3032
83,14,2,45,81,2601,7353
33,24,2,69,43,1245,3075
43,7,2,74,87,2573,4259
32,64,2,28,10,256,2112
17,23,2,66,48,18,2334
60,90,2,54,12,2160,5580
88,42,2,97,1,8494,4162
54,5,2,31,21,1569,1289
72,98,2,44,26,620,6184
64,32,2,76,43,3488,5184
23,28,2,93,6,1971,2742
59,68,2,74,58,422,8454
66,8,2,34,2,2228,404
81,22,2,49,77,2275,7315
67,26,2,76,5,4962,2311
94,44,2,63,48,3810,7284
41,13,2,35,14,1253,1029
72,54,2,90,32,4752,7164
53,23,2,63,42,2373,3675
60,42,2,36,1,2118,1572
58,29,2,73,61,2465,5655
91,58,2,93,79,3881,12583
38,13,2,41,8,1454,837
86,52,2,65,23,4394,5358
99,78,2,61,12,5103,5946
85,23,2,73,14,5883,2869
24,19,2,54,34,650,1842
74,62,2,91,64,2766,10378
92,35,2,84,28,6748,5516
71,72,2,72,16,3960,6320
68,49,2,80,56,2696,7728
52,19,2,93,94,3050,6655
57,21,2,72,43,3201,3963
31,61,2,67,5,1772,4242
28,9,2,86,54,1922,2286
86,63,2,99,96,2466,14493
71,36,2,66,70,2166,7346
61,36,2,50,52,1178,4972
28,48,2,26,3,584,1332
88,42,2,63,86,1932,10214
80,37,2,58,6,4418,2626
59,54,2,84,16,4092,5480
52,12,2,60,86,2088,5192
96,21,2,21,77,399,7833
38,2,2,47,60,1666,2374
37,30,2,64,48,928,3696
96,39,2,82,2,7794,3390
73,72,2,86,13,5342,7141
77,61,2,98,79,2727,12061
41,5,2,32,70,962,3030
66,29,2,64,96,1440,8192
85,97,2,55,37,1086,8480
73,43,2,91,86,2945,10191
90,15,2,48,25,3945,2970
14,25,2,74,29,311,2256
54,19,2,80,86,2686,6164
93,63,2,34,37,831,5583
99,34,2,73,63,5085,8719
34,57,2,79,36,634,5727
84,51,2,54,14,3822,3930
66,42,2,35,41,588,4176
43,58,2,92,38,1752,6970
49,86,2,75,10,2815,6940
78,32,2,79,31,5170,4946
56,15,2,38,91,763,5666
73,55,2,93,69,2994,10152
30,9,2,93,21,2601,1467
67,92,2,60,7,3376,5989
14,49,2,82,1,1099,4032
54,67,2,60,22,1766,5208
57,30,2,88,21,4386,3837
45,42,2,87,87,261,7569
94,22,2,76,90,5164,10132
80,46,2,87,28,5672,6242
89,90,2,42,18,2118,5382
39,6,2,14,75,96,3009
85,10,2,89,98,6585,9220
70,23,2,48,95,1175,7754
18,82,2,97,5,1336,8044
96,63,2,24,1,2241,1608
74,58,2,95,59,3608,9876
25,27,2,24,12,276,948
27,20,2,36,5,872,855
69,16,2,47,42,2571,3650
57,90,2,61,34,417,7428
89,3,2,65,6,5767,729
58,29,2,41,82,0,5945
95,51,2,41,4,3691,2471
55,3,2,44,49,2273,2827
71,17,2,33,66,1221,5247
3,65,2,56,1,103,3643
79,26,2,45,25,2905,3145
99,50,2,47,52,2053,7498
74,58,2,70,47,2454,7538
66,47,2,83,45,3363,6871
91,83,2,95,79,2088,15074
81,6,2,66,23,5208,2259
42,29,2,59,54,912,3979
93,65,2,19,11,1052,2258
21,97,2,21,4,53,2121
65,63,2,71,29,2788,6358
33,41,2,75,33,1122,4164
20,98,2,68,7,674,6804
52,23,2,81,30,3522,3423
97,57,2,79,97,2134,13912
37,39,2,75,41,1176,4442
34,13,2,91,72,2158,3631
65,57,2,62,17,3061,4639
37,18,2,21,41,39,1895
69,49,2,57,64,797,7209
77,35,2,44,7,3143,2079
56,2,2,15,6,828,366
81,78,2,79,27,4293,8349
87,24,2,86,50,6282,6414
62,41,2,22,21,503,2204
18,4,2,95,45,1530,1190
47,9,2,27,93,432,4614
82,14,2,74,69,5102,6694
40,32,2,73,2,2856,2416
80,93,2,80,23,4261,9280
97,15,2,12,63,219,6291
99,59,2,46,58,1132,8456
64,49,2,77,70,1498,8253
19,11,2,84,7,1519,1057
73,62,2,90,57,3036,9741
64,1,2,37,8,2360,549
98,5,2,10,15,905,1520
64,20,2,63,66,2712,5484
78,25,2,44,36,2532,3908
34,9,2,81,77,2061,3347
96,14,2,32,57,2274,5920
40,38,2,25,21,202,1790
78,18,2,53,67,2928,6180
80,28,2,48,79,1628,7664
34,56,2,79,28,1118,5376
8,5,2,82,75,281,1010
93,99,2,20,9,969,2817
90,43,2,48,44,2428,6024
78,32,2,70,13,5044,3254
73,6,2,25,81,1339,6063
89,41,2,94,6,8120,4388
67,40,2,91,94,2337,9938
19,3,2,91,90,1459,1983
4,40,2,71,2,204,2848
56,69,2,64,15,2549,5256
87,54,2,33,28,1359,4218
43,3,2,88,5,3769,479
76,51,2,42,29,1713,4346
82,18,2,85,45,6160,5220
39,82,2,76,29,586,7363
31,51,2,53,24,419,3447
62,24,2,37,85,254,6158
87,29,2,21,15,1392,1914
91,38,2,90,76,5302,10336
81,9,2,42,31,3123,2889
70,86,2,29,1,1944,2564
44,53,2,64,6,2498,3656
45,30,2,46,46,690,3450
83,47,2,67,39,3728,6386
42,38,2,46,5,1742,1958
76,87,2,80,27,3731,9012
78,6,2,76,23,5790,2250
8,81,2,86,2,526,6982
93,95,2,66,41,2243,10083
81,83,2,7,3,318,824
77,67,2,62,54,1156,8312
97,5,2,95,42,9005,4549
77,55,2,67,38,3069,6611
46,24,2,32,37,584,2470
32,24,2,7,6,80,360
47,2,2,70,2,3286,234
96,19,2,13,62,70,6199
7,4,2,54,46,194,538
73,83,2,70,30,2620,8000
74,14,2,83,26,5778,3086
92,29,2,77,76,4880,9225
77,18,2,74,90,4078,8262
95,5,2,58,22,5400,2380
32,5,2,45,26,1310,1057
37,24,2,80,6,2816,2142
95,3,2,36,85,3165,8183
54,35,2,68,88,592,7132
90,42,2,67,12,5526,3894
54,54,2,56,33,1242,4806
19,1,2,99,1,1880,118
52,84,2,22,11,220,2420
82,79,2,83,18,5384,8033
94,33,2,77,96,4070,11565
78,65,2,46,37,1183,5876
52,63,2,52,19,1507,4264
17,7,2,88,59,1083,1619
32,4,2,53,95,1316,3252
87,33,2,93,88,5187,10725
64,32,2,41,52,960,4640
50,5,2,61,81,2645,4355
61,93,2,64,33,835,7965
75,13,2,87,64,5693,5931
26,32,2,77,43,626,3582
46,28,2,50,25,1600,2550
25,14,2,97,19,2159,1833
96,24,2,25,96,96,9816
51,19,2,41,73,704,4502
91,62,2,96,4,8488,6316
84,5,2,82,23,6773,2342
79,39,2,76,86,2650,9758
83,33,2,96,42,6582,6654
32,29,2,37,14,778,1521
72,12,2,28,40,1536,3216
55,35,2,79,67,2000,6450
21,8,2,91,39,1599,1547
70,57,2,84,13,5139,5698
51,28,2,77,38,2863,4094
10,23,2,90,36,72,2430
18,13,2,66,55,473,1848
50,22,2,94,83,2874,6218
81,16,2,58,34,4154,3682
20,53,2,85,4,1488,4585
72,21,2,59,44,3324,4407
53,1,2,49,22,2575,1215
88,43,2,65,52,3484,7371
75,91,2,57,15,2910,6312
31,56,2,84,1,2548,4735
9,1,2,66,20,574,246
72,17,2,98,6,6954,2098
82,19,2,85,16,6666,2927
24,23,2,81,71,311,3567
27,55,2,74,6,1668,4232
24,14,2,99,56,1592,2730
72,92,2,89,44,2360,11356
58,58,2,67,18,2842,4930
45,78,2,62,14,1698,5466
70,61,2,63,48,1482,7203
86,15,2,80,45,6205,5070
76,64,2,82,36,3928,7984
92,42,2,83,89,3898,11674
64,64,2,87,84,192,10944
95,15,2,57,91,4050,9500
46,84,2,37,19,106,3982
39,87,2,55,22,231,5643
74,56,2,59,32,2574,5672
35,7,2,94,49,2947,2373
45,91,2,67,32,103,7537
79,92,2,88,68,696,13468
42,74,2,88,3,3474,6638
81,17,2,95,36,7083,4531
78,84,2,91,79,462,13806
39,46,2,46,8,1426,2428
60,79,2,44,22,902,4796
90,66,2,81,54,3726,10206
94,17,2,16,82,110,7980
16,7,2,55,25,705,785
17,95,2,28,3,191,2711
59,17,2,76,57,3515,4655
59,23,2,83,18,4483,2971
75,92,2,88,54,1632,12146
61,84,2,94,48,1702,10824
71,63,2,94,95,689,12667
98,21,2,75,93,5397,10689
74,20,2,28,38,1312,3372
38,50,2,98,26,2424,5888
75,25,2,54,63,2475,6075
90,76,2,68,28,3992,7688
80,24,2,83,36,5776,4872
87,5,2,80,60,6660,5620
85,68,2,23,21,527,3349
90,11,2,66,32,5588,3606
6,2,2,68,74,260,580
21,22,2,66,16,1034,1788
66,2,2,91,38,5930,2690
74,45,2,55,24,2990,4251
77,3,2,6,11,429,865
38,5,2,81,51,2823,2343
31,18,2,67,55,1087,2911
57,81,2,88,6,4530,7470
54,15,2,71,55,3009,4035
97,79,2,80,18,6338,8066
36,50,2,87,60,132,6510
35,69,2,89,13,2218,6596
59,44,2,90,46,3286,6674
84,94,2,59,27,2418,7814
16,12,2,96,54,888,2016
65,47,2,68,24,3292,4756
8,71,2,54,4,148,3866
26,35,2,99,54,684,4869
45,45,2,54,53,45,4815
26,3,2,22,63,383,1704
28,76,2,83,13,1336,6672
58,45,2,55,39,1435,4737
71,15,2,33,89,1008,6814
90,57,2,60,16,4488,4860
81,79,2,26,14,1000,3188
45,9,2,25,22,927,1215
28,63,2,95,4,2408,6097
90,30,2,41,58,1950,6450
39,71,2,93,41,716,8202
68,24,2,78,21,4800,3300
41,78,2,10,1,332,821
92,55,2,82,91,2539,12882
73,54,2,59,24,3011,4938
78,58,2,60,65,910,8550
71,54,2,57,62,699,7480
44,49,2,87,69,447,7299
22,62,2,67,12,730,4418
71,3,2,55,96,3617,6981
26,30,2,60,32,600,2632
77,46,2,99,69,4449,9867
97,44,2,66,67,3454,9403
44,78,2,22,4,656,1892
92,8,2,30,32,2504,3184
37,29,2,26,5,817,939
75,41,2,92,99,2841,11197
61,4,2,39,73,2087,4609
63,38,2,54,55,1312,5517
80,30,2,65,63,3310,6990
90,88,2,89,45,4050,11882
27,15,2,27,8,609,621
52,44,2,95,46,2916,6572
73,30,2,92,50,5216,6410
30,92,2,77,9,1482,7354
21,10,2,50,35,700,1235
63,38,2,45,35,1505,3915
92,15,2,47,12,4144,1809
30,9,2,54,11,1521,816
91,4,2,7,74,341,6762
96,61,2,77,6,7026,5273
84,71,2,88,27,5475,8516
80,92,2,83,64,752,12756
78,4,2,45,94,3134,7512
64,70,2,62,28,2008,6132
36,26,2,56,34,1132,2680
19,23,2,71,45,314,2488
81,25,2,18,43,383,3933
50,18,2,61,96,1322,5898
98,69,2,85,16,7226,7433
65,47,2,33,33,594,3696
47,67,2,77,24,2011,6287
18,40,2,65,24,210,3032
51,21,2,71,64,2277,4755
7,27,2,45,1,288,1222
38,1,2,47,91,1695,3505
87,44,2,56,14,4256,3682
84,35,2,59,76,2296,8449
83,3,2,21,76,1515,6371
95,61,2,57,68,1267,9937
97,3,2,85,23,8176,2486
69,51,2,83,70,2157,9063
76,48,2,34,23,1480,3380
38,2,2,96,28,3592,1256
45,60,2,63,19,1695,4635
63,37,2,73,46,2897,5599
87,71,2,69,63,1530,10380
96,8,2,63,22,5872,2616
26,14,2,36,19,670,998
60,56,2,14,5,560,1084
16,2,2,56,2,892,144
85,60,2,60,68,1020,9380
19,3,2,62,71,965,1535
72,44,2,35,35,980,4060
49,87,2,54,4,2298,4894
76,54,2,95,59,4034,9614
40,10,2,96,26,3580,2000
60,80,2,59,16,2260,5680
85,39,2,45,9,3474,2520
87,1,2,86,63,7419,5567
5,24,2,66,3,258,1599
83,5,2,95,36,7705,3463
93,19,2,58,68,4102,7426
97,43,2,90,59,6193,9593
69,39,2,78,4,5226,3318
60,53,2,61,5,3395,3533
77,47,2,49,67,624,7462
58,24,2,49,68,1210,5120
64,62,2,55,3,3334,3602
81,67,2,62,8,4486,4802
34,42,2,61,3,1948,2664
50,31,2,51,74,256,5281
45,80,2,82,27,1530,7775
38,37,2,65,58,324,4609
86,85,2,77,10,5772,7405
68,37,2,94,25,5467,5178
48,26,2,86,29,3374,3628
63,63,2,33,17,1008,3150
92,40,2,75,37,5420,6404
98,21,2,20,79,301,8162
82,52,2,96,79,3764,11470
59,10,2,92,21,5218,2159
72,72,2,91,79,864,12240
91,23,2,45,90,2025,9225
93,28,2,99,43,8003,6771
94,53,2,80,82,3174,11948
56,68,2,98,41,2700,8960
43,35,2,64,54,862,4562
82,30,2,82,29,5854,4838
54,27,2,2,2,54,162
30,12,2,91,2,2706,1152
80,43,2,73,32,4464,5699
75,21,2,18,55,195,4503
66,13,2,35,45,1725,3425
59,9,2,93,21,5298,2076
7,11,2,47,23,76,678
60,82,2,91,9,4722,8002
67,7,2,60,31,3803,2497
59,1,2,70,25,4105,1545
75,14,2,14,41,476,3271
16,20,2,60,25,460,1600
40,7,2,93,60,3300,3051
66,38,2,35,55,220,4960
86,45,2,93,32,6558,6937
37,17,2,31,6,1045,749
80,50,2,41,9,2830,2770
45,59,2,95,11,3626,6100
48,37,2,81,7,3629,3333
34,22,2,94,26,2624,2952
20,25,2,78,49,335,2930
71,7,2,44,71,2627,5349
47,6,2,7,2,317,136
49,4,2,54,45,2466,2421
93,82,2,38,29,1156,5813
66,22,2,74,15,4554,2618
57,9,2,67,3,3792,774
34,14,2,73,27,2104,1940
77,43,2,22,34,232,3564
62,45,2,24,24,408,2568
50,13,2,13,45,65,2419
53,71,2,16,9,209,1613
67,26,2,80,85,3150,7775
85,17,2,46,33,3349,3587
75,36,2,53,58,1887,6258
84,1,2,44,72,3624,6092
8,6,2,39,15,222,354
58,39,2,99,67,3129,7747
51,39,2,30,25,555,2445
80,51,2,16,17,413,2176
61,38,2,74,76,1626,7448
30,98,2,61,8,1046,6218
72,49,2,91,7,6209,4963
94,42,2,38,71,590,8270
85,70,2,94,95,1340,14655
90,62,2,54,61,1078,8838
47,62,2,99,56,1181,8770
36,30,2,66,74,156,4644
93,27,2,54,27,4293,3969
29,15,2,98,41,2227,2659
66,33,2,50,49,1683,4884
90,56,2,60,26,3944,5700
16,86,2,88,14,204,7792
48,49,2,56,21,1659,3752
91,48,2,67,79,2305,10405
30,13,2,89,37,2189,2267
87,32,2,11,24,189,2440
35,4,2,89,18,3043,986
40,23,2,60,95,215,5180
3,19,2,67,10,11,1303
65,1,2,72,40,4640,2672
73,19,2,55,51,3046,4768
38,44,2,32,21,292,2206
53,24,2,40,16,1736,1808
96,40,2,38,35,2248,4880
9,8,2,46,17,278,521
58,40,2,97,24,4666,5272
15,87,2,18,1,183,1581
74,19,2,83,68,4850,6609
74,35,2,9,19,1,1721
55,11,2,19,31,704,1914
72,96,2,80,13,4512,8616
99,81,2,80,2,7758,6678
92,41,2,99,8,8780,4795
92,54,2,82,48,4952,8844
61,24,2,70,1,4246,1741
74,65,2,94,15,5981,7220
94,24,2,43,65,2482,7142
23,80,2,53,11,339,4493
48,16,2,86,89,2704,5648
59,20,2,76,44,3604,4116
78,9,2,83,78,5772,6831
20,41,2,65,22,398,3105
45,52,2,94,40,2150,6688
84,38,2,65,74,2648,8686
60,19,2,26,23,1123,1874
54,7,2,61,21,3147,1561
98,36,2,74,24,6388,5016
25,11,2,95,77,1528,2970
41,3,2,80,2,3274,322
49,16,2,63,62,2095,4046
37,79,2,41,19,16,3942
92,94,2,78,62,1348,13036
14,2,2,59,42,742,706
78,20,2,51,56,2858,5388
60,80,2,96,5,5360,7980
52,83,2,93,30,2346,9279
3,6,2,96,15,198,621
70,79,2,51,42,252,6969
57,48,2,53,1,2973,2601
84,86,2,67,55,898,10382
68,2,2,35,32,2316,2246
78,77,2,89,63,2091,11767
94,37,2,98,59,7029,9172
52,21,2,25,27,733,1929
78,35,2,75,1,5815,2703
7,12,2,12,2,60,158
79,52,2,85,57,3751,8923
34,69,2,92,1,3059,6382
89,54,2,42,43,1416,6095
43,7,2,44,29,1689,1555
62,3,2,58,21,3533,1476
78,88,2,93,56,2326,12552
65,52,2,88,46,3328,7566
89,95,2,99,54,3681,14211
90,62,2,33,45,180,6096
31,28,2,87,28,1913,3304
89,2,2,28,85,2322,7621
51,6,2,63,70,2793,3948
99,58,2,50,19,3848,4781
40,2,2,19,90,580,3638
77,39,2,36,61,393,6101
94,87,2,74,76,344,13582
93,32,2,68,14,5876,3478
16,2,2,69,14,1076,362
81,41,2,32,23,1649,3175
35,1,2,88,6,3074,298
47,72,2,53,2,2347,3910
64,16,2,63,70,2912,5488
71,33,2,65,92,1579,8677
82,78,2,39,23,1404,4928
80,14,2,70,86,4396,7860
41,34,2,78,68,886,5440
85,62,2,75,90,795,12300
37,78,2,84,27,1002,7551
63,59,2,89,11,4958,5944
45,33,2,58,36,1422,3534
75,68,2,80,75,900,11065
46,6,2,25,90,610,4290
77,68,2,23,7,1295,2103
65,20,2,56,66,2320,5410
81,12,2,88,77,6204,7293
87,77,2,87,14,6491,7917
44,13,2,60,68,1756,3772
47,52,2,93,74,523,8314
80,90,2,91,37,3950,11150
49,12,2,84,32,3732,2576
66,60,2,84,67,1524,9462
70,29,2,36,4,2404,1324
9,4,2,41,60,129,704
39,63,2,62,33,339,5193
31,8,2,29,29,667,1131
73,9,2,66,70,4188,5704
51,72,2,94,24,3066,7992
44,41,2,32,6,1162,1576
91,93,2,39,31,666,6448
52,4,2,21,2,1084,188
43,83,2,99,34,1435,9679
88,87,2,74,49,2249,10750
19,26,2,76,13,1106,2223
83,17,2,56,31,4121,3525
93,77,2,74,33,4341,8767
68,6,2,74,10,4972,1124
95,81,2,79,52,3293,11339
62,8,2,77,9,4702,1174
65,40,2,98,33,5050,6065
90,70,2,13,3,960,1180
17,32,2,56,6,760,1894
97,23,2,84,33,7389,5133
49,46,2,91,80,779,8106
35,63,2,94,11,2597,6307
46,9,2,95,57,3857,3477
91,20,2,70,7,6230,2037
86,9,2,41,73,2869,6647
25,59,2,98,21,1211,6307
84,91,2,75,46,2114,10689
70,93,2,30,9,1263,3420
83,20,2,59,70,3497,6990
82,55,2,47,37,1819,5619
88,60,2,35,8,2600,2804
67,52,2,84,54,2820,7986
58,99,2,84,23,2595,9650
43,33,2,5,1,182,208
68,1,2,96,84,6444,5808
82,24,2,35,49,1694,4858
44,25,2,16,23,129,1412
65,43,2,7,7,154,756
99,75,2,83,24,6417,8601
78,33,2,70,29,4503,4572
61,81,2,42,22,780,4744
88,14,2,89,66,6908,7054
57,76,2,92,49,1520,9785
87,34,2,50,80,1630,8660
81,46,2,70,91,1484,10591
98,3,2,42,85,3861,8456
78,84,2,82,37,3288,9774
29,7,2,76,84,1616,2968
95,35,2,38,30,2560,4180
70,28,2,57,51,2562,5166
89,27,2,49,58,2795,6485
99,86,2,84,52,3844,12372
73,10,2,33,24,2169,2082
61,83,2,76,15,3391,7223
65,93,2,91,2,5729,8593
8,14,2,81,38,116,1438
75,3,2,12,4,888,336
15,2,2,23,69,207,1081
79,26,2,73,30,4987,4268
77,33,2,82,69,4037,8019
47,62,2,97,46,1707,8176
25,12,2,74,33,1454,1713
13,26,2,68,16,468,1976
30,69,2,58,3,1533,4092
92,72,2,49,55,548,8588
54,7,2,89,21,4659,1757
53,40,2,72,75,816,6855
39,7,2,63,43,2156,2118
51,9,2,91,67,4038,4236
77,57,2,76,30,4142,6642
24,7,2,97,77,1789,2527
82,27,2,74,18,5582,3474
9,8,2,95,37,559,1093
3,31,2,31,2,31,967
47,10,2,45,99,1125,5103
57,22,2,58,43,2360,3727
61,25,2,23,34,553,2649
